name,isSafe,isPE,amountOfImportedDLL,advapi32.dll,user32.dll,ws2_32.dll,wininet.dll,kernel32.dll,shell32.dll,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,ImageBase,MajorSubsystemVersion,NumberOfRvaAndSizes,SizeOfImage,SectionAlignment,FileAlignment,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,relocationsOverlapEntrypoint,sequentialRelocs
7,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.519152011501674,6.643807595934541,5,1333755894,0,0,224,8450,0,0
5555,0,1,4,0,1,0,0,1,0,5632,16896,0,789544,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.673328986639116,4,1319571264,0,0,224,271,0,0
6377,0,1,4,1,1,0,0,1,0,112128,15872,0,109696,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.077588186497219,8,1334832493,0,0,224,270,0,278
6028,0,1,7,1,1,0,0,1,1,4096,278016,0,4976,4194304,4,16,294912,4096,512,1,1,0,3.0432262456368457,7.718620522660582,5,1332076871,0,0,224,270,0,499
6960,0,1,2,0,1,0,0,1,0,12288,372736,0,5528,4194304,4,16,823296,4096,4096,1,0,0,6.370513826451769,7.920894317106545,4,1343373741,0,0,224,271,0,0
7018,0,1,4,0,1,0,1,1,0,45056,409600,0,5952,4194304,4,16,823296,4096,4096,1,0,0,4.010330680337436,7.731928678062408,4,1344755412,0,0,224,271,0,0
1856,0,1,4,0,1,0,0,1,0,36864,397312,0,5680,4194304,4,16,823296,4096,4096,1,0,0,3.7913947206605916,7.731883293710342,4,1344581633,0,0,224,271,0,0
4921,0,1,5,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.9270008460601393,7.73663361460913,4,1344630696,0,0,224,271,0,0
3853,0,1,4,0,1,0,0,1,0,36864,413696,0,5584,4194304,4,16,823296,4096,4096,1,0,0,5.947778588924538,7.763384027116963,4,1344502417,0,0,224,271,0,0
6173,0,1,3,1,1,0,0,1,0,145408,46592,0,5248,4194304,4,16,217088,4096,512,0,5,5,0.12943919267108936,6.048333640691496,8,1342287179,0,0,224,270,0,0
2292,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5214965280559098,6.643844233661688,5,1333758959,0,0,224,8450,0,0
3719,0,1,3,1,1,0,0,1,0,145408,46592,0,5248,4194304,4,16,217088,4096,512,0,5,5,0.12943919267108936,6.050001341837587,8,1342250484,0,0,224,270,0,0
6951,0,1,4,0,1,0,1,1,0,45056,409600,0,5952,4194304,4,16,823296,4096,4096,1,0,0,3.996804047802154,7.7317594382157875,4,1344755412,0,0,224,271,0,0
3292,0,1,4,0,1,0,0,1,0,36864,397312,0,5680,4194304,4,16,823296,4096,4096,1,0,0,3.7913947206605916,7.731883293710342,4,1344581633,0,0,224,271,0,0
6073,0,1,3,0,1,0,0,1,0,57344,401408,0,7168,4194304,4,16,823296,4096,4096,1,0,0,6.020550736401992,7.9152158374560475,4,1345468244,0,0,224,271,0,0
779,0,1,6,0,1,0,0,1,0,206848,0,0,26205,4194304,5,16,290816,4096,512,1,0,0,0.020393135236084953,7.858172336500437,4,1304906909,0,0,224,258,0,93
2390,0,1,2,1,0,0,0,1,0,160768,9728,0,4096,4194304,5,16,249856,4096,512,1,6,0,0.37387747993819864,7.887387811167453,10,1295044304,0,0,224,258,1,160
1813,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.606149396733059,6.644198969446351,5,1333985321,0,0,224,8450,0,439
3828,0,1,4,0,1,0,0,1,0,20480,479232,0,6355,4194304,4,16,827392,4096,4096,1,0,0,2.002157487112557,7.976783774297182,4,1342207595,0,0,224,271,0,0
5750,0,1,6,0,1,0,0,1,1,20480,402754,417792,6137,4259840,4,16,856064,4096,4096,1,0,0,6.629323617446962,7.696928307470172,4,1333397172,0,0,224,271,0,0
5693,0,1,2,0,0,0,0,0,0,60928,371200,0,427070,65536,5,16,433664,512,512,1,1,0,0.26702871144931534,7.98841774897011,6,1212819785,0,0,224,258,0,77
5059,0,1,2,0,1,0,0,1,0,12288,389120,0,5560,4194304,4,16,823296,4096,4096,1,0,0,3.454515374567281,7.9211850808039275,4,1343301636,0,0,224,271,0,0
471,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5168450509241542,6.6439017700302205,5,1333761802,0,0,224,8450,0,0
5409,0,1,6,1,1,0,0,1,0,24576,425697,512000,7227,4259840,4,16,983040,4096,4096,1,0,0,6.2028278781193125,7.805001755981675,4,1332842084,0,0,224,271,0,0
5812,0,1,5,0,1,0,0,1,0,28672,421888,245760,7002,4259840,4,16,987136,4096,4096,1,0,0,4.2516646054999985,7.846882847229745,4,1335469004,0,0,224,271,0,0
2898,0,1,4,0,1,0,0,1,0,36864,413696,0,5584,4194304,4,16,823296,4096,4096,1,0,0,5.948320058549631,7.765888408599987,4,1344502417,0,0,224,271,0,0
176,0,1,3,1,1,0,0,1,0,145408,46592,0,5248,4194304,4,16,217088,4096,512,0,5,5,0.12943919267108936,6.0483236375967095,8,1342307714,0,0,224,270,0,0
2801,0,1,3,0,0,0,0,1,0,20480,393216,16384,5335,4259840,4,16,991232,4096,4096,1,0,0,3.13404913440143,7.941493986195337,4,1334572662,0,0,224,271,0,0
3064,0,1,5,0,1,0,0,1,0,49152,97280,0,30406,4194304,5,16,159744,4096,512,1,0,0,4.539365694133828,7.972863216371238,4,1341586878,0,0,224,258,0,149
3569,0,1,3,0,1,0,0,1,0,12288,393216,0,6096,4194304,4,16,782336,4096,4096,1,0,0,0.6747634836817183,7.968072922022587,4,1341523794,0,0,224,271,0,0
3664,0,1,4,1,1,0,0,1,0,112128,15872,0,109760,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.078409744357899,8,1334908936,0,0,224,270,0,278
3814,0,1,2,1,0,0,0,1,0,103424,4608,0,9296,4194304,4,16,122880,4096,512,0,0,0,2.0311300390555593,7.121412215502186,4,1335822212,0,0,224,270,0,2
2970,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.607859438814721,6.6440440229725315,5,1333756130,0,0,224,8450,0,439
5866,0,1,4,1,1,0,0,1,0,112128,15872,0,109760,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.081967903187759,8,1334839269,0,0,224,270,0,278
6654,0,1,4,0,1,0,0,1,0,115200,30208,0,113744,4194304,4,16,155648,4096,512,0,0,0,4.367209516091253,6.826570520220498,4,1334040044,0,0,224,270,0,900
4729,0,1,11,1,1,0,0,1,0,39424,97280,0,20799,4194304,5,16,159744,4096,512,1,0,0,5.035095770850417,7.977006399341609,4,1343811892,0,0,224,258,0,149
4001,0,1,3,0,1,0,0,1,0,61440,389120,0,7056,4194304,4,16,823296,4096,4096,1,0,0,4.553865092366089,7.982090597829451,4,1345723644,0,0,224,271,0,0
6032,0,1,2,1,0,0,0,1,0,103424,4608,0,9296,4194304,4,16,122880,4096,512,0,0,0,2.0311300390555593,7.127385341464497,4,1335854539,0,0,224,270,0,2
4406,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5227858544471675,6.644070165747287,5,1333985043,0,0,224,8450,0,0
6987,0,1,4,1,1,0,0,1,0,15360,111104,0,6000,4194304,4,16,147456,4096,512,0,3,3,2.617643850195868,7.283026662816226,7,1337963957,0,0,224,270,0,0
4966,0,1,3,1,0,0,0,1,0,2048,91648,0,4640,4194304,4,16,110592,4096,512,1,0,0,2.006387977875609,7.756056127843478,5,1332859224,0,0,224,270,0,2
5579,0,1,4,1,1,0,0,1,0,317952,3072,0,5504,4194304,4,16,344064,4096,512,0,3,2,2.594083684826036,7.017544586187235,7,1335965112,0,0,224,270,0,2
2488,0,1,6,1,1,0,0,1,0,24576,425697,512000,7227,4259840,4,16,983040,4096,4096,1,0,0,6.202675865947848,7.80866524561862,4,1332842084,0,0,224,271,0,0
5116,0,1,2,0,1,0,0,1,0,46592,410624,0,15454,4194304,5,16,471040,4096,512,0,0,0,4.402270705064669,6.952683705345312,4,1430332091,0,0,224,259,0,0
6143,0,1,3,1,0,0,0,1,0,2048,91648,0,4640,4194304,4,16,110592,4096,512,1,0,0,2.006387977875609,7.756737883640141,5,1332866443,0,0,224,270,0,2
6731,0,1,3,0,0,0,0,1,0,20480,393216,16384,5410,4259840,4,16,991232,4096,4096,1,0,0,3.158252122122719,7.941040965378198,4,1334737687,0,0,224,271,0,0
5924,0,1,3,0,1,0,0,1,0,24576,389120,0,6499,4194304,4,16,823296,4096,4096,1,0,0,2.199943763874909,7.973390731646118,4,1342116524,0,0,224,271,0,0
2276,0,1,4,0,1,0,0,1,0,12288,393216,0,6248,4194304,4,16,782336,4096,4096,1,0,0,4.642983928203116,7.81089631151008,4,1341495409,0,0,224,271,0,0
4093,0,1,3,0,1,0,0,1,0,12288,393216,0,6260,4194304,4,16,827392,4096,4096,1,0,0,4.9884686834301295,7.984731993307503,4,1342552538,0,0,224,271,0,0
750,0,1,4,0,1,0,0,1,0,20992,0,0,8369,4194304,5,16,294912,4096,512,1,0,0,6.290339569757875,7.765592560001968,4,1301029282,0,0,224,258,0,103
4770,0,1,5,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.9270008460601393,7.73663361460913,4,1344630696,0,0,224,271,0,0
4156,0,1,6,0,1,0,0,1,0,21504,134656,0,6407,4194304,5,16,258048,4096,512,1,4,0,0.020393135236084953,7.9811973890880825,8,1336941911,0,0,224,258,0,135
5432,0,1,4,1,1,0,0,1,0,14848,108544,0,5872,4194304,4,16,143360,4096,512,0,3,3,2.4745000159258113,7.280486062582708,7,1338247254,0,0,224,270,0,0
5062,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.604134379144955,6.6439017700302205,5,1333761802,0,0,224,8450,0,439
4459,0,1,5,1,1,0,0,1,0,349184,20992,0,347088,4194304,4,16,389120,4096,512,0,3,0,0.16032872589902852,6.577827728239452,7,1334677809,0,0,224,270,0,540
6246,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2678855901124811,7.987503635265042,6,1213802347,0,0,224,258,0,77
3176,0,1,4,0,1,0,0,1,0,5632,367104,0,5488,4194304,4,16,888832,4096,512,1,0,1,4.067145639229994,7.921915582209601,4,0,0,0,224,271,0,0
6250,0,1,4,0,1,0,0,1,0,194560,0,0,192808,4194304,5,16,233472,4096,512,0,0,0,0.020393135236084953,6.83119538646244,4,1297997552,0,0,224,258,0,112
621,0,1,4,0,1,0,0,1,0,284672,26624,0,282192,4194304,4,16,323584,4096,512,1,2,0,0.16032872589902852,7.5673120769277356,6,1334497815,0,0,224,270,0,762
5791,0,1,1,0,0,0,0,1,0,157696,6144,0,142038,4194304,5,16,176128,4096,512,1,0,0,2.7976028784992395,7.90585045771999,4,1308002995,0,0,224,258,0,114
3657,0,1,4,0,1,0,0,1,0,5632,16896,0,789544,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.682401853691662,4,1319571264,0,0,224,271,0,0
2532,0,1,2,0,0,0,0,1,0,16384,385024,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.0579331913972583,7.8064856568706755,4,1341255872,0,0,224,271,0,0
4137,0,1,4,1,0,0,0,1,0,5632,384512,0,5240,4194304,4,16,823296,4096,512,1,0,1,4.066952840340374,7.8818914150336,4,0,0,0,224,271,0,0
6665,0,1,4,0,1,0,0,1,0,36864,380928,0,5616,4194304,4,16,823296,4096,4096,1,0,0,0.7082737229600202,7.904842708875229,4,1343935512,0,0,224,271,0,0
6532,0,1,4,1,0,0,0,1,0,5632,382464,0,5272,4194304,4,16,823296,4096,512,1,0,1,4.054017182024851,7.887101333034391,4,1302935608,0,0,224,271,0,0
3257,0,1,2,1,0,0,0,1,0,94208,307678,491520,76217,4259840,4,16,913408,4096,4096,1,0,0,3.8067363487314534,7.769624175035196,4,1332576541,0,0,224,271,0,0
634,0,1,4,1,0,0,0,1,0,5632,384512,0,5244,4194304,4,16,823296,4096,512,1,0,1,4.067230087706903,7.882084815082263,4,0,0,0,224,271,0,0
4275,0,1,1,0,0,0,0,0,0,162816,15872,0,170974,4194304,4,16,196608,8192,512,0,0,0,0.10191042566270775,6.669731428807648,3,1393103118,0,0,224,258,0,0
5410,0,1,3,0,1,0,0,1,0,57344,401408,0,7168,4194304,4,16,823296,4096,4096,1,0,0,5.988397792103095,7.914915948335394,4,1345468244,0,0,224,271,0,0
3560,0,1,3,1,0,0,0,1,0,102912,5632,0,110256,4194304,4,16,122880,4096,512,0,0,0,1.661304313284645,7.133224984473435,4,1335472862,0,0,224,270,0,2
4646,0,1,7,1,1,1,0,1,0,151552,65536,0,83722,1677721600,4,16,237568,4096,4096,0,0,1,1.7827946513478932,6.644053673932099,5,1331950486,0,0,224,8450,0,0
3597,0,1,2,0,0,0,0,0,0,60928,371200,0,427070,65536,5,16,433664,512,512,1,1,0,0.26654043019931534,7.988948267060153,6,1213804776,0,0,224,258,0,76
1986,0,1,3,0,1,0,0,1,0,36864,389120,0,5664,4194304,4,16,823296,4096,4096,1,0,0,0.7102569556285515,7.903765818529334,4,1343891857,0,0,224,271,0,0
7014,0,1,2,0,1,0,0,1,0,12288,389120,0,5560,4194304,4,16,823296,4096,4096,1,0,0,3.476252811489675,7.921701008064973,4,1343329266,0,0,224,271,0,0
3745,0,1,4,0,1,0,0,1,0,272384,26624,0,271584,4194304,4,16,307200,4096,512,1,0,0,4.364836061797574,7.703590230429188,4,1334176924,0,0,224,270,0,762
6434,0,1,3,0,1,0,0,1,0,20480,364544,0,5560,4194304,4,16,782336,4096,4096,1,0,0,4.411185516468035,7.873646181921453,4,1340713038,0,0,224,271,0,0
2495,0,1,4,0,1,0,0,1,0,28672,409600,4096,6533,4259840,4,16,819200,4096,4096,1,1,1,3.941824379038024,7.823355307475975,5,1335808610,0,0,224,271,0,0
517,0,1,4,1,1,0,0,1,0,104448,3072,0,5536,4194304,4,16,131072,4096,512,0,3,2,2.6228839194902287,7.126419559121158,7,1335991248,0,0,224,270,0,0
5289,0,1,4,0,1,0,0,1,0,28672,409600,4096,6539,4259840,4,16,819200,4096,4096,1,1,1,3.9837350453792273,7.823250816889217,5,1335725530,0,0,224,271,0,0
292,0,1,2,0,1,0,0,1,0,161792,13312,0,4096,4194304,5,16,266240,4096,512,1,5,0,0.43710972513537405,7.890397505220594,9,1305524318,0,0,224,258,1,198
868,0,1,4,1,0,0,0,1,0,4096,349544,450560,4637,4194304,4,16,819200,4096,4096,1,0,0,0.7327050602348165,7.750365460224604,4,1331408674,0,0,224,271,0,0
5352,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.26644455820119883,7.987136989868113,6,1209744942,0,0,224,258,0,77
2358,0,1,4,0,1,0,0,1,0,57344,425984,0,7392,4194304,4,16,823296,4096,4096,1,0,0,4.074299364509785,7.694643816490949,4,1345215836,0,0,224,271,0,0
4465,0,1,2,0,1,0,0,1,0,12288,389120,0,5560,4194304,4,16,823296,4096,4096,1,0,0,3.3959228707246303,7.921426054339544,4,1343210481,0,0,224,271,0,0
2699,0,1,3,0,1,0,0,1,0,57344,389120,0,7136,4194304,4,16,823296,4096,4096,1,0,0,4.510340047798733,7.982077146286027,4,1345751731,0,0,224,271,0,0
731,0,1,5,0,1,0,1,1,0,36864,397312,0,5744,4194304,4,16,823296,4096,4096,1,0,0,3.8661069849143765,7.736050363968069,4,1344608860,0,0,224,271,0,0
5794,0,1,7,0,1,0,0,1,0,20480,20480,0,20748,4194304,4,16,45056,4096,4096,0,0,0,1.626539503300049,5.921881429948355,4,1397069710,16777216,0,224,3,0,0
5015,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6058640429280744,6.6434410073850465,5,1333760698,0,0,224,8450,0,439
6692,0,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.080759485974996,9,1335134435,0,0,224,270,0,301
6060,0,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.050497706357853,8,1342163968,0,0,224,270,0,0
4482,0,1,6,0,1,0,0,1,1,20480,402754,417792,6137,4259840,4,16,856064,4096,4096,1,0,0,6.6252409372886145,7.696287444236953,4,1333397172,0,0,224,271,0,0
482,0,1,4,0,1,0,0,1,0,105984,0,0,55440,4194304,5,16,249856,4096,512,1,0,0,6.2038731887726595,7.84910941386257,3,1303612651,0,0,224,258,0,99
3327,0,1,4,0,1,0,0,1,0,5632,16896,0,789420,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.628333267557856,4,1319571264,0,0,224,271,0,0
5144,0,1,4,0,1,0,0,1,0,36864,380928,0,5568,4194304,4,16,823296,4096,4096,1,0,0,6.119741828505254,7.906932522985858,4,1344425924,0,0,224,271,0,0
1992,0,1,4,0,1,0,0,1,0,36864,413696,0,5600,4194304,4,16,823296,4096,4096,1,0,0,5.947356714099302,7.766790258434559,4,1344518840,0,0,224,271,0,0
320,0,1,2,0,0,0,0,0,0,61952,371712,0,428606,65536,5,16,435200,512,512,1,1,0,0.2657969288424753,7.988111891698686,6,1206677752,0,0,224,258,0,77
3299,0,1,6,1,1,1,0,1,0,143360,61440,0,78682,1694498816,4,16,225280,4096,4096,0,0,0,2.609384366509552,6.674702571784401,5,1334932159,0,0,224,8450,0,424
2850,0,1,4,0,1,0,0,1,0,5632,357376,0,5304,4194304,4,16,823296,4096,512,1,0,0,0.06784557522715084,7.943880113510721,4,1300731694,0,0,224,271,0,0
4363,0,1,2,0,1,0,0,1,0,12288,376832,0,5528,4194304,4,16,823296,4096,4096,1,0,0,6.372322900469552,7.921383507723546,4,1343397334,0,0,224,271,0,0
3440,0,1,3,1,1,0,0,1,0,145408,46592,0,5248,4194304,4,16,217088,4096,512,0,5,5,0.12943919267108936,6.045185034381859,8,1342354844,0,0,224,270,0,0
6079,0,1,2,0,0,0,0,1,0,16384,385024,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.0612158726564305,7.806396304132927,4,1341255872,0,0,224,271,0,0
689,0,1,4,1,1,0,0,1,0,112128,15872,0,109696,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.077614977379015,8,1334818095,0,0,224,270,0,278
3835,0,1,3,0,1,0,0,1,0,5120,454656,0,4632,4194304,4,16,1089536,4096,512,1,0,1,3.742290534658488,7.9637506463624215,4,0,0,0,224,271,0,0
5210,0,1,4,0,1,0,0,1,0,36864,389120,0,5728,4194304,4,16,823296,4096,4096,1,0,0,0.7109679676344131,7.9050097942916535,4,1343833647,0,0,224,271,0,0
2979,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.523497781023958,6.643844233661688,5,1333758959,0,0,224,8450,0,0
2322,0,1,2,0,0,0,0,1,0,103424,5632,0,5152,4194304,4,16,122880,4096,512,0,1,0,1.5545988507011996,7.123949734392081,5,1335284462,0,0,224,270,0,2
3794,0,1,4,0,0,0,0,1,0,20480,390466,430080,5873,4259840,4,16,856064,4096,4096,1,0,0,6.610577489578615,7.875038633252185,4,1333570409,0,0,224,271,0,0
5861,0,1,7,1,1,1,0,1,0,18432,244224,1069948,8192,4194304,5,16,1363968,4096,512,1,3,1,4.164608791209801,7.980779434491256,9,1199997096,0,0,224,271,0,0
618,0,1,4,1,0,0,0,1,0,5632,384512,0,5364,4194304,4,16,823296,4096,512,1,0,1,4.054341910878155,7.8819221100502554,4,0,0,0,224,271,0,0
2697,0,1,2,0,0,0,0,1,0,16384,385024,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.061539771594345,7.805309721130689,4,1341255872,0,0,224,271,0,0
6009,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6071787912781943,6.643485959548034,5,1333756366,0,0,224,8450,0,438
880,0,1,4,0,1,0,0,1,0,284672,26624,0,282192,4194304,4,16,323584,4096,512,1,2,0,0.16032872589902852,7.567106320586509,6,1334346603,0,0,224,270,0,762
3966,0,1,2,1,0,0,0,1,0,117760,43520,0,5088,4194304,4,16,176128,4096,512,0,2,2,0.11890197597050207,7.071013528309004,5,1342731760,0,0,224,270,0,0
1835,0,1,4,1,1,0,0,1,0,2048,259584,0,4640,4194304,4,16,290816,4096,512,1,5,4,2.0580048630029575,7.747040632466518,9,1332920486,0,0,224,270,0,2
4661,0,1,6,0,1,0,0,1,1,20480,402754,417792,6137,4259840,4,16,856064,4096,4096,1,0,0,6.606437841279694,7.6962370567718805,4,1333397172,0,0,224,271,0,0
843,0,1,5,1,0,0,0,1,0,176128,290816,0,57568,268435456,4,16,483328,4096,4096,1,0,0,2.0731087843435354,7.745118169069541,5,1213378792,0,0,224,8450,0,2523
2722,0,1,3,1,1,0,0,1,0,145408,46592,0,5248,4194304,4,16,217088,4096,512,0,5,5,0.12943919267108936,6.045159900476898,8,1342221667,0,0,224,270,0,0
4186,0,1,4,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.9525946796450304,7.736458937559631,4,1344673277,0,0,224,271,0,0
4628,0,1,4,1,1,0,0,1,0,112128,15872,0,109696,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.07760761481671,8,1334815210,0,0,224,270,0,278
2136,0,1,4,0,1,0,0,1,0,9216,357376,0,7628,4194304,4,16,823296,4096,512,1,0,0,0.0821922343215099,7.944153393767226,4,1305462840,0,0,224,271,0,0
3486,0,1,2,0,0,0,0,1,0,16384,385024,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.0606533320022717,7.808573641665981,4,1341255872,0,0,224,271,0,0
6390,0,1,2,0,1,0,0,1,0,12288,389120,0,5560,4194304,4,16,823296,4096,4096,1,0,0,3.4509026145963246,7.921755959511448,4,1343160515,0,0,224,271,0,0
3213,0,1,4,1,1,0,0,1,0,454144,5632,0,4096,4194304,4,16,475136,4096,512,1,0,0,3.3525904331774377,7.944060552242607,4,1420504568,0,0,224,271,0,0
5173,0,1,2,0,0,0,0,0,0,60928,371200,0,427070,65536,5,16,433664,512,512,1,1,0,0.25527965332982605,7.988080905817712,6,1213798911,0,0,224,258,0,77
5827,0,1,2,0,1,0,0,1,0,12288,389120,0,5432,4194304,4,16,823296,4096,4096,1,0,0,6.347535927307825,7.8227903326849,4,1343555000,0,0,224,271,0,0
380,0,1,7,1,1,0,0,1,1,175213,0,4096,27347,4194304,5,16,208896,4096,512,0,0,0,4.664432567718116,7.118184701754121,4,1082035666,0,0,224,266,0,0
3394,0,1,5,0,1,0,0,1,1,170496,0,0,85556,4194304,5,16,204800,4096,512,1,0,0,0.020393135236084953,7.934801975883704,4,1293164847,0,0,224,258,0,93
4634,0,1,4,1,1,0,0,1,0,15360,111104,0,6000,4194304,4,16,147456,4096,512,0,3,3,2.617643850195868,7.283227390318041,7,1338174101,0,0,224,270,0,0
5613,0,1,4,0,1,0,0,1,0,5632,16896,0,789496,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.653804561394963,4,1319571264,0,0,224,271,0,0
6784,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6080500521801606,6.64371415471065,5,1333759195,0,0,224,8450,0,439
5463,0,1,6,0,1,0,0,1,1,20480,401363,602112,5599,4259840,4,16,1044480,4096,4096,1,0,0,1.7273363947648954,7.87857369389801,4,1333809275,0,0,224,271,0,0
540,0,1,3,1,0,0,0,1,0,102912,5632,0,110208,4194304,4,16,122880,4096,512,0,0,0,1.5771066802569238,7.130747976525405,4,1335417652,0,0,224,270,0,2
9,0,1,6,0,1,0,0,1,0,28672,425984,249856,7354,4259840,4,16,987136,4096,4096,1,0,0,4.365003733337219,7.86912724647397,4,1335109490,0,0,224,271,0,0
2102,0,1,5,0,1,0,0,1,0,28672,434176,245760,7014,4259840,4,16,999424,4096,4096,1,0,0,4.224082501265148,7.82161611533349,4,1335210826,0,0,224,271,0,0
3412,0,1,2,0,1,0,0,1,0,12288,389120,0,5544,4194304,4,16,823296,4096,4096,1,0,0,3.4339920973786153,7.9216312086546425,4,1343141119,0,0,224,271,0,0
5443,0,1,4,1,1,0,0,1,0,98304,254687,434176,83039,4259840,4,16,806912,4096,4096,1,0,0,4.108738856680199,7.881054266546318,4,1331931721,0,0,224,271,0,0
3189,0,1,3,0,1,0,0,1,0,158208,18432,0,133022,4194304,5,16,184320,4096,512,1,0,0,3.388130949619665,7.897369264897542,4,1304411205,0,0,224,258,0,142
3594,0,1,4,0,1,0,0,1,0,36864,380928,0,5616,4194304,4,16,823296,4096,4096,1,0,0,0.7074423547329675,7.904712894797087,4,1343908395,0,0,224,271,0,0
6443,0,1,4,0,1,0,0,1,0,6144,16896,0,789604,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.326059694302442,4,1319571264,0,0,224,271,0,0
3289,0,1,6,1,1,0,0,1,0,24576,425697,512000,7227,4259840,4,16,983040,4096,4096,1,0,0,6.202076165401581,7.806148517377752,4,1332842084,0,0,224,271,0,0
3430,0,1,4,1,0,0,0,1,0,4096,349544,450560,4637,4194304,4,16,819200,4096,4096,1,0,0,0.7327050602348165,7.756758865925857,4,1331408674,0,0,224,271,0,0
4929,0,1,4,0,1,0,0,1,0,9216,357376,0,7504,4194304,4,16,823296,4096,512,1,0,0,0.0821922343215099,7.944174555274,4,1305462840,0,0,224,271,0,0
813,0,1,2,0,1,0,0,1,0,164864,12288,0,142165,4194304,5,16,188416,4096,512,1,0,0,3.4802075378080133,7.893452125660718,4,1307786444,0,0,224,258,0,174
916,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6050358563483385,6.643736200190922,5,1333757781,0,0,224,8450,0,439
5581,0,1,4,1,1,0,0,1,0,15360,111104,0,6000,4194304,4,16,147456,4096,512,0,3,3,2.617643850195868,7.286774609918598,7,1338106791,0,0,224,270,0,0
2262,0,1,4,0,1,0,0,1,0,12288,397312,0,6355,4194304,4,16,827392,4096,4096,1,0,0,4.9738560096547,7.976183233358964,4,1342376926,0,0,224,271,0,0
6599,0,1,2,0,1,0,0,1,0,12288,389120,0,5560,4194304,4,16,823296,4096,4096,1,0,0,3.464814636275689,7.921777022349022,4,1343160515,0,0,224,271,0,0
3485,0,1,2,1,0,0,0,1,0,94208,307678,491520,76217,4259840,4,16,913408,4096,4096,1,0,0,3.8067363487314534,7.765791820066371,4,1332576541,0,0,224,271,0,0
5252,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6075121105390924,6.643268331165142,5,1333758488,0,0,224,8450,0,439
4301,0,1,4,0,1,0,0,1,0,12288,397312,0,6392,4194304,4,16,827392,4096,4096,1,0,0,4.9742065133056075,7.976515982461441,4,1342438141,0,0,224,271,0,0
597,0,1,5,1,1,0,0,1,1,3072,76800,0,5745,715128832,4,16,90112,4096,512,0,0,0,3.534477231814011,5.708009193316619,3,1306148167,0,0,224,271,0,0
