name,isSafe,isPE,amountOfImportedDLL,advapi32.dll,user32.dll,ws2_32.dll,wininet.dll,kernel32.dll,shell32.dll,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,ImageBase,MajorSubsystemVersion,NumberOfRvaAndSizes,SizeOfImage,SectionAlignment,FileAlignment,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,relocationsOverlapEntrypoint,sequentialRelocs
2721,1,1,23,0,0,0,0,0,0,26624,8192,0,28800,4194304,10,16,49152,4096,512,0,0,0,0.39826507474477,6.545530107050522,5,1436498744,0,0,224,258,0,71
117,0,1,5,0,1,0,1,1,0,36864,397312,0,5744,4194304,4,16,823296,4096,4096,1,0,0,3.8762075116214882,7.736413818549328,4,1344608860,0,0,224,271,0,0
2724,1,1,3,0,0,0,0,1,0,16896,12800,3072,5376,4194304,5,16,61440,4096,512,0,3,1,0.19743807838821048,6.059827132597853,9,805392901,0,0,240,559,0,0
1170,0,1,3,0,1,0,0,1,0,12288,393216,0,6292,4194304,4,16,827392,4096,4096,1,0,0,4.963303287065571,7.98577981900063,4,1342594396,0,0,224,271,0,0
2727,1,1,7,1,1,0,0,1,1,19456,51712,0,17744,4194304,10,16,81920,4096,512,0,0,0,3.408131813176632,6.483404363606882,5,1479534894,0,0,224,258,0,77
1171,0,1,3,0,1,0,0,1,0,61440,393216,0,7008,4194304,4,16,823296,4096,4096,1,0,0,6.0550383044511955,7.969450248464964,4,1345643715,0,0,224,271,0,0
2728,1,1,3,0,0,0,0,1,0,17920,5632,1024,4096,4194304,4,16,40960,4096,512,0,1,2,4.033647034903327,6.2503115446456405,5,37520,0,0,224,783,0,0
1172,0,1,4,0,1,0,0,1,0,28672,425984,249856,6970,4259840,4,16,987136,4096,4096,1,0,0,4.210414460260621,7.84765447612576,4,1335515320,0,0,224,271,0,0
2734,1,1,9,0,0,0,0,1,0,37376,59904,3072,5328,4194304,5,16,98304,4096,512,0,4,1,0.1991075177871819,5.988478473701159,11,25557024,61440,193,240,39,0,0
1173,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.609070143501808,6.64409803675466,5,1333758724,0,0,224,8450,0,439
2738,1,1,1,0,0,0,0,0,0,78848,13312,0,86574,4194304,6,16,114688,8192,512,0,0,0,0.10191042566270775,5.715943122535129,3,1343348721,0,0,224,258,0,0
1174,0,1,4,0,1,0,0,1,0,36864,389120,0,5728,4194304,4,16,823296,4096,4096,1,0,0,0.7097113464052017,7.904638316457586,4,1343849227,0,0,224,271,0,0
2739,1,1,24,1,1,0,0,1,1,1056256,262656,0,1060868,4194304,5,16,1368064,4096,512,0,2,2,0.2108262677871819,6.715514659326925,9,1432138456,0,0,224,33166,0,14064
1175,0,1,2,0,1,0,0,1,0,12288,389120,0,5528,4194304,4,16,823296,4096,4096,1,0,0,6.378310275505309,7.823405180036036,4,1343473788,0,0,224,271,0,0
2742,1,1,15,1,1,0,0,1,1,985600,606720,0,973760,5368709120,10,16,1609728,4096,512,0,0,0,2.411257734278467,6.8117595881903314,6,1477377468,0,0,240,34,0,0
1176,0,1,4,1,1,0,0,1,0,112128,15872,0,109760,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.078422330567901,8,1334892050,0,0,224,270,0,278
2747,1,1,10,0,0,0,0,1,0,9728,27136,3072,5328,4194304,5,16,65536,4096,512,0,4,1,0.19743807838821048,5.958765285023398,11,0,28672,123,240,39,0,0
1177,0,1,3,0,1,0,0,1,0,36864,380928,0,5584,4194304,4,16,823296,4096,4096,1,0,0,0.7092488123832283,7.903708357636733,4,1343978785,0,0,224,271,0,0
2754,1,1,13,1,1,0,0,1,1,335872,322560,0,330652,5368709120,6,16,745472,4096,512,0,0,0,1.405147964674351,6.241032166859315,6,1394853542,0,0,240,34,0,0
1178,0,1,2,0,1,0,0,1,0,12288,372736,0,5528,4194304,4,16,823296,4096,4096,1,0,0,6.36930178598568,7.921247628440423,4,1343380244,0,0,224,271,0,0
2763,1,1,14,0,1,1,0,1,0,99328,161280,12288,5328,4194304,5,16,200704,4096,512,0,4,1,0.2044881574398449,6.0647380274505265,11,38692896,162816,422,240,39,0,0
1179,0,1,2,1,0,0,0,1,0,94208,307678,491520,76137,4259840,4,16,913408,4096,4096,1,0,0,3.770000384660344,7.766817969561415,4,1332675903,0,0,224,271,0,0
2773,1,1,3,0,0,0,0,1,0,15360,5120,1024,4096,4194304,4,16,36864,4096,512,0,1,2,3.71877709609381,6.168835332643476,5,33376,0,0,224,783,0,0
118,0,1,3,0,1,0,0,1,0,20480,364544,0,5560,4194304,4,16,782336,4096,4096,1,0,0,3.469171587925266,7.830966452537598,4,1340783524,0,0,224,271,0,0
2774,1,1,5,1,1,0,0,1,0,308224,148480,0,309168,4194304,5,16,466944,4096,512,0,0,0,1.9694678213156571,6.285031580387285,5,1463818747,0,0,240,35,0,0
1180,0,1,6,0,1,0,0,1,1,28672,446464,262144,6976,4259840,4,16,995328,4096,4096,1,0,0,4.206686935448474,7.858233953555265,4,1335379208,0,0,224,271,0,0
2777,1,1,26,0,0,0,0,0,0,13824,25600,0,11328,5368709120,10,16,61440,4096,512,0,1,0,0.22187125520435458,5.966489693329738,7,1436498814,0,0,240,34,0,0
1181,0,1,5,0,1,0,0,1,0,28672,430080,245760,7014,4259840,4,16,995328,4096,4096,1,0,0,4.224082501265148,7.837807291361449,4,1335210826,0,0,224,271,0,0
2779,1,1,6,0,0,0,0,1,0,17920,21504,3072,5376,4194304,5,16,69632,4096,512,0,3,1,0.17014565200323517,5.965665091464495,9,0,0,0,240,559,0,0
1182,0,1,4,0,1,0,0,1,0,4096,333616,585728,4564,4194304,4,16,942080,4096,4096,1,0,0,2.1343033661039,7.870352403218818,4,1331321630,0,0,224,271,0,0
2791,1,1,3,0,0,0,0,1,0,232448,44544,5120,5376,4194304,5,16,307200,4096,512,0,3,1,0.2044881574398449,5.811415706023947,9,291196,0,0,240,559,0,0
1183,0,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.080741455614859,9,1335108035,0,0,224,270,0,301
28,1,1,9,1,0,0,0,1,0,364032,239104,0,312736,5368709120,6,16,618496,4096,512,0,0,0,3.5707740149330185,6.262577161696068,6,1343338715,0,0,240,34,0,0
1184,0,1,4,0,0,0,0,1,0,20480,390466,430080,5873,4259840,4,16,856064,4096,4096,1,0,0,6.631288730402028,7.8759705095986385,4,1333570409,0,0,224,271,0,0
2800,1,1,14,1,1,0,0,1,1,404992,1357312,0,285184,5368709120,5,16,1798144,4096,512,0,0,0,3.6415878066671232,6.316346035710049,5,1469602354,0,0,240,35,0,0
1186,0,1,6,0,1,0,0,1,0,21504,134656,0,6407,4194304,5,16,258048,4096,512,1,4,0,0.020393135236084953,7.982303892454763,8,1336941911,0,0,224,258,0,135
2821,1,1,10,0,0,0,0,1,0,20480,40960,3072,5328,4194304,5,16,77824,4096,512,0,4,1,0.19743807838821048,5.9891118121915055,11,38791200,42496,169,240,39,0,0
1187,0,1,7,0,1,0,0,1,0,20480,431426,389120,6165,4259840,4,16,856064,4096,4096,0,0,0,6.603010584051199,7.371026265973635,4,1333485320,0,0,224,271,0,0
2835,1,1,5,0,1,0,0,1,1,21504,56320,0,18468,4194304,5,16,98304,4096,512,0,1,1,3.9933327649109693,6.224496535883776,6,1495626250,0,0,224,258,0,293
1188,0,1,7,1,1,0,0,1,0,60928,807424,0,52572,4259840,4,16,876544,4096,512,1,0,0,5.859544433261737,7.924537688850854,4,1136927116,0,0,224,259,0,0
2837,1,1,6,0,0,0,0,1,0,30208,123904,0,29956,5368709120,6,16,167936,4096,512,0,0,0,3.753097574976132,6.251704984343772,5,1484856387,0,0,240,35,0,0
1189,0,1,5,0,1,0,0,1,0,205312,0,0,55149,4194304,5,16,290816,4096,512,1,0,0,0.020393135236084953,7.86105248674802,4,1304494798,0,0,224,258,0,96
2841,1,1,1,0,0,0,0,0,0,121344,13312,0,129054,4194304,6,16,155648,8192,512,0,0,0,0.10191042566270775,5.484152298170118,3,1343347157,0,0,224,258,0,0
119,0,1,2,0,0,0,0,1,0,20480,389120,212992,5363,4259840,4,16,987136,4096,4096,1,0,0,3.6455248594362097,7.896872443584326,4,1335031099,0,0,224,271,0,0
2851,1,1,3,0,0,0,0,1,0,22528,18944,3584,5376,4194304,5,16,73728,4096,512,0,3,1,0.17014565200323517,6.020934114996827,10,65550,0,0,240,559,0,0
1190,0,1,6,1,0,0,0,1,0,8704,27648,0,9441,4194304,5,16,49152,4096,512,0,0,0,4.415599964165836,5.8329951346343965,4,1336507482,0,0,224,259,0,0
2876,1,1,2,0,0,0,0,1,0,140800,44544,591360,4096,4194304,4,16,794624,4096,512,0,1,2,4.634461938392349,6.349319356770687,5,791462,0,0,224,783,0,0
1191,0,1,1,0,0,0,0,0,0,155648,15872,0,163438,4194304,4,16,188416,8192,512,0,0,0,0.09800417566270775,6.643418276749871,3,1401245922,0,0,224,258,0,0
29,1,1,3,0,0,0,0,1,0,36352,14336,6144,5376,4194304,5,16,81920,4096,512,0,3,1,0.2069200177871819,6.202473978335611,9,0,0,0,240,559,0,0
1192,0,1,4,0,1,0,0,1,0,112128,26624,0,111456,4194304,4,16,147456,4096,512,0,0,0,4.373239192229603,6.979971360679111,4,1334121672,0,0,224,270,0,762
2921,1,1,5,1,0,0,0,1,0,92672,15360,0,94052,4194304,6,16,126976,4096,512,0,1,1,0.6300126133332828,5.894044421213085,6,1343345240,0,0,224,290,0,603
1193,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2669090276124811,7.988061119118189,6,1212819073,0,0,224,258,0,77
2924,1,1,9,1,1,0,0,1,1,58368,28672,0,59728,5368709120,10,16,106496,4096,512,0,0,0,0.9516329371878819,6.102830950291276,6,1436498049,0,0,240,34,0,0
1194,0,1,3,0,1,0,0,1,0,3072,111104,0,4280,4194304,4,16,126976,4096,512,1,0,1,3.9643248019803883,7.784995446852018,4,0,0,0,224,271,0,0
2925,1,1,6,1,0,0,0,1,0,52224,11776,0,39952,16777216,5,16,81920,4096,512,0,0,0,2.0416316831435877,5.9685274738309735,5,1328933625,0,0,240,34,0,0
1195,0,1,4,1,1,0,0,1,0,4096,276992,0,4928,4194304,4,16,290816,4096,512,1,1,0,3.0473513214874757,7.669234137062719,5,1332323405,0,0,224,270,0,299
2937,1,1,2,0,0,0,0,1,0,283648,113152,0,286840,5368709120,6,16,454656,4096,512,0,0,0,3.966944852240726,6.399958421132478,5,1472773691,0,0,240,35,0,0
1196,0,1,2,0,0,0,0,1,0,12288,0,0,13396,4194304,5,16,3858432,4096,512,1,2,0,3.821256465068245,7.999667746814394,3,1351107787,0,0,224,259,0,0
2940,1,1,3,0,0,0,0,1,0,11264,9216,3072,5376,4194304,5,16,49152,4096,512,0,3,1,0.19743807838821048,5.9603300641599954,9,38500,0,0,240,559,0,0
1197,0,1,6,1,1,0,0,1,0,24576,425697,512000,7227,4259840,4,16,983040,4096,4096,1,0,0,6.202076165401581,7.806413288997379,4,1332842084,0,0,224,271,0,0
2942,1,1,2,0,0,0,0,1,0,48640,15872,12800,4096,4194304,4,16,94208,4096,512,0,1,2,4.095719993394372,6.27791144986894,5,90950,0,0,224,783,0,0
1199,0,1,6,1,1,1,0,1,0,143360,61440,0,78682,1694498816,4,16,225280,4096,4096,0,0,0,2.6077430934769925,6.675386128533215,5,1334927883,0,0,224,8450,0,424
2952,1,1,1,0,0,0,0,0,0,20480,3072,0,28526,4194304,6,16,49152,8192,512,0,0,0,0.08153941234324169,5.793677286449459,3,1464734746,0,0,224,34,0,0
12,0,1,2,0,1,0,0,1,0,20480,389120,0,6119,4194304,4,16,782336,4096,4096,1,0,0,0.9056837402133149,7.965028773900303,4,1341585868,0,0,224,271,0,0
296,1,1,12,0,0,0,0,1,0,14848,34816,3072,5328,4194304,5,16,73728,4096,512,0,4,1,0.19743807838821048,5.825580158629446,11,1919311719,36352,153,240,39,0,0
120,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6052381954354966,6.644047542284788,5,1333760257,0,0,224,8450,0,439
2962,1,1,11,0,1,0,0,1,0,28672,292864,0,28540,5368709120,6,16,335872,4096,512,0,0,0,3.390700663207852,6.028530376023056,6,1394855109,0,0,240,34,0,0
1200,0,1,4,0,1,0,1,1,0,45056,409600,0,5952,4194304,4,16,823296,4096,4096,1,0,0,3.9650989591866823,7.731626836310756,4,1344755412,0,0,224,271,0,0
2966,1,1,8,1,1,0,0,1,1,389632,282112,0,239274,4194304,5,16,684032,4096,512,0,0,0,2.082176390638578,6.63579887276009,5,1439346108,0,0,224,258,0,2092
1201,0,1,4,0,1,0,0,1,0,8704,433152,0,6212,4194304,4,16,819200,4096,512,1,0,0,0.08952421866257136,7.61880828284771,4,1305462840,0,0,224,271,0,0
2969,1,1,1,0,0,0,0,0,0,88064,223232,0,95854,4194304,6,16,335872,8192,512,0,0,0,0.09800417566270775,5.734887221371778,3,1461235706,0,0,224,258,0,0
1202,0,1,2,1,0,0,0,1,0,94208,261614,438272,76217,4259840,4,16,815104,4096,4096,1,0,0,3.816399394457816,7.763278527520268,4,1332535995,0,0,224,271,0,0
2976,1,1,3,0,0,0,0,1,0,9216,4608,512,4096,4194304,4,16,32768,4096,512,0,1,2,3.411592408691477,6.127732459489861,5,29248,0,0,224,783,0,0
1204,0,1,4,1,0,0,0,1,0,90112,245140,499712,87166,4194304,4,16,856064,4096,4096,1,0,0,1.1369952838140192,7.9667511968688745,4,1331844927,0,0,224,271,0,0
2980,1,1,10,0,1,0,0,1,1,190464,122368,0,152716,4194304,5,16,327680,4096,512,0,0,0,4.518886056082878,6.275840485859624,5,1482289023,0,0,224,258,0,791
1205,0,1,4,0,1,0,0,1,0,12288,397312,0,6339,4194304,4,16,827392,4096,4096,1,0,0,4.974435842631383,7.976586928687552,4,1342295985,0,0,224,271,0,0
2996,1,1,6,0,1,1,0,1,0,144384,81408,409600,5376,4194304,5,16,659456,4096,512,0,3,1,0.1794325416558982,6.311989204494892,9,0,0,0,240,559,0,0
1206,0,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.048835297630616,8,1342124599,0,0,224,270,0,0
2997,1,1,4,0,0,0,0,1,0,125952,82432,0,127688,5368709120,5,16,225280,4096,512,0,0,0,4.309194441525836,6.180194057963813,6,1484588931,0,0,240,34,0,0
1207,0,1,4,0,1,0,0,1,0,20480,425984,249856,5577,4259840,4,16,987136,4096,4096,1,0,0,3.8910064187854547,7.855260523847056,4,1334948483,0,0,224,271,0,0
3002,1,1,3,0,0,0,0,1,0,10752,8704,3072,5376,4194304,5,16,49152,4096,512,0,3,1,0.19743807838821048,6.0335789062616225,9,38360,0,0,240,559,0,0
1208,0,1,4,0,1,0,0,1,0,5632,16896,0,789668,4259840,4,16,819200,4096,512,0,0,0,0.39408806322024814,6.622782522154343,4,1319571264,0,0,224,271,0,0
3005,1,1,1,0,0,0,0,1,0,54784,27648,0,11212,5368709120,5,16,94208,4096,512,0,0,0,1.8567854192151836,6.3787032249999145,4,1368109337,0,0,240,35,0,0
1209,0,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.080750661399285,9,1335139242,0,0,224,270,0,301
3013,1,1,20,0,1,0,0,0,0,47616,32768,0,45056,5368709120,10,16,94208,4096,512,0,0,0,3.123952152528828,6.127194159700685,6,1436498159,0,0,240,34,0,0
121,0,1,4,1,0,0,0,1,0,5632,384000,0,5584,4194304,4,16,823296,4096,512,1,0,1,4.0019450067934805,7.881586933629746,4,1302935608,0,0,224,271,0,0
3016,1,1,3,0,1,0,0,1,0,33280,176640,0,7281,4194304,5,16,225280,4096,512,0,0,0,2.1307296815515757,6.583049830604781,5,1487835008,0,0,224,258,0,144
1210,0,1,4,0,1,0,0,1,0,115200,30208,0,113744,4194304,4,16,155648,4096,512,0,0,0,4.365141205131968,6.830278142897748,4,1334024436,0,0,224,270,0,900
3026,1,1,12,1,1,0,0,1,1,55296,39936,0,50640,4194304,5,16,106496,4096,512,0,0,0,3.3904026311807476,6.323703161699146,5,1439586048,0,0,224,258,0,177
1211,0,1,4,0,1,0,0,1,0,36864,393216,0,5648,4194304,4,16,823296,4096,4096,1,0,0,3.8323772530187012,7.731179230874771,4,1344542973,0,0,224,271,0,0
3052,1,1,22,0,0,0,0,0,0,25088,29184,0,22224,5368709120,10,16,73728,4096,512,0,0,0,2.54728733297266,6.058032888142556,6,1437100396,0,0,240,34,0,0
1212,0,1,6,1,1,0,0,1,0,9216,28160,0,4775,4194304,5,16,49152,4096,512,0,0,0,4.662658187736697,6.672806285785932,4,1294577166,0,0,224,259,0,0
3057,1,1,8,0,0,0,0,0,0,3584,78848,0,5824,4194304,10,16,98304,4096,512,0,0,0,0.1833387916558982,7.274124436465149,5,1436499018,0,0,224,258,0,7
1213,0,1,6,0,1,0,0,1,1,20480,423234,397312,6145,4259840,4,16,856064,4096,4096,1,0,0,6.63340146205711,7.692212153286887,4,1333436105,0,0,224,271,0,0
3063,1,1,8,1,1,0,0,1,0,40448,32768,0,39824,5368709120,6,16,86016,4096,512,0,0,0,2.3669591469499696,6.151300898761995,6,1436498001,0,0,240,34,0,0
1214,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.604134379144955,6.6439017700302205,5,1333761802,0,0,224,8450,0,439
3082,1,1,2,0,0,0,0,1,0,47616,13824,12800,4096,4194304,4,16,90112,4096,512,0,1,2,4.655745456990692,6.255357807434573,5,86790,0,0,224,783,0,0
1216,0,1,4,0,1,0,0,1,0,24576,428731,389120,6519,4259840,4,16,856064,4096,4096,1,0,0,1.660741470390731,7.638049127391624,4,1333049654,0,0,224,271,0,0
3084,1,1,3,0,1,0,0,1,0,9216,9216,3072,5376,4194304,5,16,49152,4096,512,0,3,1,0.19743807838821048,5.831977103188925,9,38478,0,0,240,559,0,0
1217,0,1,4,1,0,0,0,1,0,5632,384512,0,5096,4194304,4,16,823296,4096,512,1,0,1,4.053747327648645,7.882445246235049,4,0,0,0,224,271,0,0
3089,1,1,9,1,1,0,0,1,1,48640,26624,0,31680,4194304,5,16,86016,4096,512,0,0,0,2.6238708727666324,6.137978012373512,5,1500533125,0,0,224,258,0,100
1218,0,1,5,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.9179262909822286,7.736525954561388,4,1344630696,0,0,224,271,0,0
3090,1,1,0,0,0,0,0,0,0,24576,4096,0,0,4194304,4,16,40960,8192,4096,0,0,0,1.8731187130551363,5.27184654600447,2,1217329007,0,0,240,302,0,0
122,0,1,4,1,0,0,0,1,0,90112,245140,499712,87064,4194304,4,16,856064,4096,4096,1,0,0,2.9634801871081997,7.965760391207671,4,1331800726,0,0,224,271,0,0
3104,1,1,4,0,0,0,0,1,0,23040,15360,0,24392,5368709120,6,16,49152,4096,512,0,0,0,3.398740957745201,5.799936323664367,4,1484860116,0,0,240,35,0,0
1220,0,1,3,1,1,0,0,1,0,43008,120320,0,4096,4194304,4,16,208896,4096,512,0,9,9,0.7084378349416649,6.542296899736425,12,1339866005,0,0,224,270,0,0
3122,1,1,3,0,0,0,0,1,0,23552,8192,1024,4096,4194304,4,16,49152,4096,512,0,1,2,4.1215077123275,6.177594011523657,5,45878,0,0,224,783,0,0
1222,0,1,5,1,1,0,0,1,0,95232,15360,0,4640,4194304,4,16,122880,4096,512,1,1,0,2.5925294581447997,7.693707425269242,5,1332843620,0,0,224,270,0,451
3133,1,1,3,0,0,0,0,1,0,8192,15872,3072,5376,4194304,5,16,49152,4096,512,0,3,1,0.19743807838821048,5.982382907061261,9,38408,0,0,240,559,0,0
1223,0,1,2,0,1,0,0,1,0,12288,372736,0,5544,4194304,4,16,823296,4096,4096,1,0,0,6.374244126291662,7.921394177728812,4,1343414552,0,0,224,271,0,0
3135,1,1,20,0,0,0,0,0,0,19968,22528,0,20976,5368709120,10,16,65536,4096,512,0,1,0,0.6302524537050259,6.125639954723256,7,1473222158,0,0,240,34,0,0
1224,0,1,7,0,0,0,0,1,0,84992,355840,0,72992,4259840,4,16,880640,4096,512,1,0,0,5.889451255171844,7.912363059412688,4,1205680232,0,0,224,259,0,0
314,1,1,7,0,0,0,0,1,0,9216,25088,3072,5328,4194304,5,16,61440,4096,512,0,4,1,0.19743807838821048,5.8459209142195085,11,0,26624,96,240,39,0,0
1225,0,1,5,0,1,0,0,1,0,163840,11264,0,95442,4194304,5,16,184320,4096,512,1,1,0,2.6588952160471298,7.769353707655819,4,1330803002,0,0,224,258,0,201
3154,1,1,37,0,0,1,0,0,0,51200,31232,0,49424,5368709120,10,16,102400,4096,512,0,1,0,0.3419210594223054,6.253525294285386,7,1436498324,0,0,240,34,0,0
1226,0,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.050133017285933,8,1342182046,0,0,224,270,0,0
3160,1,1,5,0,1,0,0,1,0,22016,16896,0,23083,4194304,5,16,53248,4096,512,0,0,0,3.5208320278923284,6.337138607477428,5,1343269099,0,0,224,258,0,43
1227,0,1,4,0,1,0,0,1,0,112128,26624,0,111456,4194304,4,16,147456,4096,512,0,0,0,4.358411492753911,6.9829738499847105,4,1334114420,0,0,224,270,0,762
317,1,1,7,0,0,0,0,1,0,23552,90624,0,25044,5368709120,6,16,126976,4096,512,0,0,0,3.5723546219455997,6.9715985010719725,5,1484857013,0,0,240,35,0,0
1228,0,1,5,1,1,0,0,1,0,4096,333616,585728,4609,4194304,4,16,942080,4096,4096,1,0,0,2.2223774685958113,7.869491480062543,4,1331376535,0,0,224,271,0,0
3173,1,1,7,0,0,0,0,1,0,225280,311808,0,176308,5368709120,5,16,557056,4096,512,1,1,0,1.8643201387124442,7.638195114992439,7,1499373678,0,0,240,34,0,0
123,0,1,4,0,1,0,0,1,0,20480,425984,249856,5577,4259840,4,16,987136,4096,4096,1,0,0,3.8910064187854547,7.86474862050314,4,1334948483,0,0,224,271,0,0
3175,1,1,4,0,0,0,0,1,0,8704,11264,3072,5376,4194304,5,16,53248,4096,512,0,3,1,0.19743807838821048,5.8621080781856,10,19,0,0,240,559,0,0
1230,0,1,2,0,0,0,0,1,0,134656,110592,0,15790,4194304,4,16,249856,4096,512,1,0,0,2.573015643686523,7.958601671904153,4,1340889236,0,0,224,271,0,0
3196,1,1,0,0,0,0,0,0,0,0,27648,0,0,268435456,5,16,32768,4096,512,0,0,0,5.492616187233978,5.492616187233978,1,1269487059,0,0,224,8450,0,0
1231,0,1,11,1,1,0,0,1,0,9728,96256,0,11274,4194304,5,16,135168,4096,512,1,1,0,0.06116285224115448,7.965989379700816,5,1343901456,0,0,224,258,0,2
3198,1,1,1,0,0,0,0,0,0,530432,2560,0,538206,4194304,6,16,557056,8192,512,0,0,0,0.10191042566270775,4.806528019770687,3,1425317262,0,0,224,258,0,0
1232,0,1,4,1,0,0,0,1,0,86016,253503,520192,4096,4194304,4,16,880640,4096,4096,1,0,0,3.2656238352314677,7.952426245136654,4,1331883103,0,0,224,271,0,0
32,1,1,3,0,1,0,0,1,0,23552,16896,3072,5376,4194304,5,16,69632,4096,512,0,3,1,0.17014565200323517,6.0372220407975785,9,155,0,0,240,559,0,0
1233,0,1,5,1,1,0,0,1,0,18944,31232,0,11028,4194304,4,16,57344,4096,512,0,0,0,4.32871466011899,6.533205403447543,3,1137580163,0,0,224,271,0,0
3209,1,1,3,0,0,0,0,1,0,256512,50688,15872,4096,4194304,4,16,335872,4096,512,0,1,2,4.700193720685817,6.395926532890229,5,333174,0,0,224,783,0,0
1234,0,1,2,1,0,0,0,1,0,14336,107008,0,5024,4194304,4,16,143360,4096,512,0,3,3,2.222951494890152,7.288309454546042,7,1337908833,0,0,224,270,0,0
3226,1,1,9,0,0,0,0,1,0,15872,34816,17920,5328,4194304,5,16,90112,4096,512,0,4,1,0.2069200177871819,5.8440877924905665,11,1919287298,36352,141,240,39,0,0
1235,0,1,7,1,1,1,0,1,0,147456,61440,0,79418,1677721600,4,16,229376,4096,4096,0,0,0,2.610654674670403,6.621583408901445,5,1325128845,0,0,224,8450,0,483
3227,1,1,6,0,0,0,0,1,0,9728,26112,3072,5328,4194304,5,16,61440,4096,512,0,4,1,0.19743807838821048,5.839370096286347,11,0,27648,110,240,39,0,0
1236,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5222655457656142,6.643661752884318,5,1333985852,0,0,224,8450,0,0
3228,1,1,1,0,0,0,0,0,0,11264,3072,0,19022,4194304,5,16,40960,8192,512,0,0,0,0.08153941234324169,5.288126795161731,3,1343349260,0,0,224,258,0,0
1237,0,1,5,0,1,0,1,1,0,36864,397312,0,5744,4194304,4,16,823296,4096,4096,1,0,0,3.8762075116214882,7.736413818549328,4,1344608860,0,0,224,271,0,0
3229,1,1,1,0,0,0,0,0,0,20480,20480,0,24798,4194304,4,16,57344,8192,4096,0,0,0,0.013126943721219527,5.175481077063143,3,1238347632,0,0,224,270,0,0
1238,0,1,4,0,1,0,0,1,0,194560,0,0,192710,4194304,5,16,233472,4096,512,0,0,0,0.020393135236084953,6.828990888819091,4,1302385015,0,0,224,258,0,107
3232,1,1,1,0,0,0,0,0,0,81920,12288,0,88606,4194304,4,16,106496,8192,4096,0,0,0,0.016408464515625623,5.640889738633839,3,1328929635,0,0,224,258,0,0
1239,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2667247289058982,7.987595777119889,6,1213886148,0,0,224,258,0,77
3240,1,1,2,0,0,0,0,1,0,5120,5120,0,7385,4194304,6,16,28672,4096,512,0,0,0,0.30754410475965943,6.168936564751289,5,1343345234,0,0,224,290,0,7
124,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5187432980189568,6.643844233661688,5,1333758959,0,0,224,8450,0,0
3258,1,1,1,0,0,0,0,0,0,23552,3072,0,31662,4194304,6,16,49152,8192,512,0,0,0,0.08153941234324169,5.331987796242333,3,1343347392,0,0,224,258,0,0
1240,0,1,4,0,1,0,0,1,0,8704,433152,0,6296,4194304,4,16,819200,4096,512,1,0,0,0.08952421866257136,7.618868308894629,4,1305462840,0,0,224,271,0,0
3263,1,1,2,0,0,0,0,1,0,3072,5120,0,5530,4194304,6,16,24576,4096,512,0,0,0,0.30754410475965943,5.722569192102147,5,1343345232,0,0,224,290,0,7
1241,0,1,2,0,0,0,0,0,0,61952,371712,0,428606,65536,5,16,435200,512,512,1,1,0,0.2664207463624811,7.987324697401264,6,1208450536,0,0,224,258,0,77
3264,1,1,3,0,0,0,0,1,0,110592,13824,1536,4096,4194304,4,16,139264,4096,512,0,1,2,4.588806614951101,6.357967097083166,5,136158,0,0,224,783,0,0
1242,0,1,4,0,1,0,0,1,0,20480,479232,0,6355,4194304,4,16,827392,4096,4096,1,0,0,2.0018502850638114,7.976642471581014,4,1342195216,0,0,224,271,0,0
3270,1,1,8,1,0,0,0,1,0,26624,11264,0,28336,4194304,10,16,49152,4096,512,0,0,0,0.1833387916558982,6.2792751761829075,5,1436498731,0,0,224,258,0,10
1243,0,1,3,0,1,0,0,1,0,12288,376832,0,5592,4194304,4,16,823296,4096,4096,1,0,0,5.9617680395575094,7.922451087130874,4,1343718681,0,0,224,271,0,0
